0,0,-1.500000e-01,0,1,65,1.678900e+01,2.950000e+00,2167,-3.612800e+03,0
-4.092600e-02,1.736600e-02,-1.510700e-01,0,4,65,1.620000e+01,2.950000e+00,3.137800e+03,-4.972300e+03,0
-7.312100e-02,6.493700e-02,-1.540200e-01,0,5,65,1.533600e+01,2.950000e+00,24255,-44563,0
-1.091400e-02,1.345100e-01,-1.583200e-01,0,6,65,1.452000e+01,2.950000e+00,-1.210100e+03,5.274800e+03,0
-4.911100e-03,1.364200e-01,-1.584400e-01,0,7,65,1.366500e+01,2.950000e+00,-1.097100e+03,5.141800e+03,0
9.549300e-03,1.763200e-01,-1.609000e-01,0,8,65,1.306300e+01,2.950000e+00,-3.149200e+02,3.309700e+03,0
5.525000e-01,6.583200e-01,-1.907100e-01,0,26,65,1.424500e+01,2.950000e+00,1.122300e+03,9.259200e+02,0
5.533200e-01,7.195800e-01,-1.945000e-01,0,27,65,1.591300e+01,2.950000e+00,1.081300e+03,8.745200e+02,0
5.672300e-01,7.408300e-01,-1.958100e-01,0,28,65,1.660400e+01,2.950000e+00,1.082600e+03,8.593200e+02,0
5.806000e-01,7.541600e-01,-1.966400e-01,0,29,65,1.640600e+01,2.950000e+00,1.087900e+03,8.503900e+02,0
6.013400e-01,7.581300e-01,-1.968800e-01,0,30,65,1.522600e+01,2.950000e+00,1.105800e+03,8.482200e+02,0
5.893300e-01,8.042300e-01,-1.997300e-01,0,31,65,1.268300e+01,2.950000e+00,1.068100e+03,8.188200e+02,0
-6.864600e-01,5.481800e-01,-1.839000e-01,0,35,65,1.209900e+01,2.950000e+00,-4.033900e+02,9.941900e+02,0
-9.644800e-01,6.464900e-01,-1.899800e-01,0,36,65,1.321100e+01,2.950000e+00,-5.004900e+02,8.875700e+02,0
-9.429300e-01,6.597500e-01,-1.908000e-01,0,37,65,1.397700e+01,2.950000e+00,-4.540300e+02,8.777200e+02,0
-9.590300e-01,6.444400e-01,-1.898500e-01,0,38,65,1.334300e+01,2.950000e+00,-4.991600e+02,8.894000e+02,0
-1.047200e+00,6.870100e-01,-1.924800e-01,0,39,65,1.193800e+01,2.950000e+00,-5.018400e+02,8.547500e+02,0
-1.032100e+00,7.532300e-01,-1.965800e-01,0,40,65,1.186500e+01,2.950000e+00,-3.783700e+02,8.128800e+02,0
-1.047700e+00,8.101600e-01,-2.001000e-01,0,41,65,1.055100e+01,2.950000e+00,-3.113300e+02,7.820600e+02,0
0,0,-1.500000e-01,3.204100e-02,1,66,1.577900e+01,2.950000e+00,2167,-3.612800e+03,0
-4.092600e-02,2.250100e-02,-1.513900e-01,3.204100e-02,4,66,1.519000e+01,2.950000e+00,3.388200e+03,-5.522700e+03,0
-7.312100e-02,6.717300e-02,-1.541500e-01,3.204100e-02,5,66,1.432100e+01,2.950000e+00,36334,-67612,0
-1.091400e-02,1.356200e-01,-1.583900e-01,3.204100e-02,6,66,1.349400e+01,2.950000e+00,-1.175900e+03,5.187300e+03,0
-3.274100e-03,1.418600e-01,-1.587700e-01,3.204100e-02,7,66,1.265500e+01,2.950000e+00,-9.399000e+02,4.766200e+03,0
9.549300e-03,1.848900e-01,-1.614300e-01,3.204100e-02,8,66,1.204100e+01,2.950000e+00,-2.367300e+02,3.084200e+03,0
5.456800e-01,6.618400e-01,-1.909300e-01,3.204100e-02,26,66,1.320300e+01,2.950000e+00,1.111900e+03,9.224300e+02,0
5.533200e-01,7.199000e-01,-1.945200e-01,3.204100e-02,27,66,1.487800e+01,2.950000e+00,1.081100e+03,8.742700e+02,0
5.672300e-01,7.449000e-01,-1.960600e-01,3.204100e-02,28,66,1.555300e+01,2.950000e+00,1.080100e+03,8.564400e+02,0
5.806000e-01,7.636500e-01,-1.972200e-01,3.204100e-02,29,66,1.534100e+01,2.950000e+00,1.082300e+03,8.440100e+02,0
6.013400e-01,7.770200e-01,-1.980500e-01,3.204100e-02,30,66,1.408500e+01,2.950000e+00,1.094400e+03,8.358100e+02,0
-1.039000e+00,4.753800e-01,-1.794000e-01,3.204100e-02,35,66,1.101700e+01,2.950000e+00,-1.070800e+03,1.075900e+03,0
-9.358400e-01,6.803100e-01,-1.920700e-01,3.204100e-02,36,66,1.269600e+01,2.950000e+00,-4.103700e+02,8.625100e+02,0
-9.331100e-01,6.846900e-01,-1.923400e-01,3.204100e-02,37,66,1.333300e+01,2.950000e+00,-4.002900e+02,8.594200e+02,0
-9.590300e-01,6.659500e-01,-1.911800e-01,3.204100e-02,38,66,1.259100e+01,2.950000e+00,-4.580400e+02,8.725200e+02,0
-1.099000e+00,5.876200e-01,-1.863400e-01,3.204100e-02,39,66,1.009500e+01,2.950000e+00,-7.738600e+02,9.353400e+02,0
-1.010900e+00,7.476900e-01,-1.962400e-01,3.204100e-02,40,66,1.072100e+01,2.950000e+00,-3.687200e+02,8.165800e+02,0
0,0,-1.500000e-01,6.408200e-02,1,67,9.751000e+00,2.950000e+00,2167,-3.612800e+03,0
2.946700e-01,4.132000e-01,-1.755500e-01,6.408200e-02,19,67,9.509300e+00,2.950000e+00,9.320500e+02,1.302500e+03,0
4.469100e-01,2.560300e-01,-1.658300e-01,6.408200e-02,22,67,9.400500e+00,2.950000e+00,1.742900e+03,2.181100e+03,0
4.501800e-01,4.402300e-01,-1.772200e-01,6.408200e-02,23,67,9.597200e+00,2.950000e+00,1.198900e+03,1.247200e+03,0
2.411900e-01,4.616300e-01,-1.785500e-01,6.408200e-02,27,67,1.024900e+01,2.950000e+00,8.109300e+02,1.182800e+03,0
5.598600e-01,5.880700e-01,-1.863700e-01,6.408200e-02,28,67,1.104300e+01,2.950000e+00,1.192800e+03,1.000900e+03,0
5.729600e-01,2.692300e-01,-1.666500e-01,6.408200e-02,29,67,1.094300e+01,2.950000e+00,2.144800e+03,2.091500e+03,0
6.092500e-01,6.427300e-01,-1.897500e-01,6.408200e-02,30,67,1.058100e+01,2.950000e+00,1.201800e+03,9.428800e+02,0
6.220700e-01,6.913700e-01,-1.927500e-01,6.408200e-02,31,67,1.142500e+01,2.950000e+00,1.174500e+03,8.990100e+02,0
6.343500e-01,7.000400e-01,-1.932900e-01,6.408200e-02,32,67,1.091500e+01,2.950000e+00,1.180800e+03,8.922300e+02,0
-8.785400e-01,6.935800e-01,-1.928900e-01,6.408200e-02,36,67,1.061000e+01,2.950000e+00,-3.349100e+02,8.545600e+02,0
-9.232800e-01,7.348600e-01,-1.954400e-01,6.408200e-02,37,67,1.121300e+01,2.950000e+00,-3.124300e+02,8.263100e+02,0
-9.792200e-01,7.793200e-01,-1.981900e-01,6.408200e-02,38,67,1.097400e+01,2.950000e+00,-2.974500e+02,7.993900e+02,0
-1.026400e+00,8.339600e-01,-2.015700e-01,6.408200e-02,39,67,9.999300e+00,2.950000e+00,-2.650700e+02,7.709900e+02,0
5.816900e-01,6.921100e-01,-1.928000e-01,9.612300e-02,27,68,1.066800e+01,2.950000e+00,1.129900e+03,8.971500e+02,0
6.040600e-01,7.134800e-01,-1.941200e-01,9.612300e-02,28,68,1.132900e+01,2.950000e+00,1.138300e+03,8.806400e+02,0
6.264400e-01,7.211000e-01,-1.945900e-01,9.612300e-02,29,68,1.080600e+01,2.950000e+00,1.156200e+03,8.754300e+02,0
5.538600e-01,5.471900e-01,-1.838400e-01,9.612300e-02,30,68,1.086900e+01,2.950000e+00,1229,1.054600e+03,0
5.893300e-01,5.356600e-01,-1.831300e-01,9.612300e-02,31,68,1.121500e+01,2.950000e+00,1.295400e+03,1.073600e+03,0
6.428100e-01,4.724600e-01,-1.792200e-01,9.612300e-02,32,68,1.052800e+01,2.950000e+00,1.489400e+03,1.190100e+03,0
0,0,-1.500000e-01,1.281600e-01,1,69,9.831900e+00,2.950000e+00,2167,-3.612800e+03,0
5.816900e-01,6.972000e-01,-1.931100e-01,1.281600e-01,27,69,1.056400e+01,2.950000e+00,1.126200e+03,8.929600e+02,0
5.746000e-01,7.448600e-01,-1.960600e-01,1.281600e-01,28,69,1.131200e+01,2.950000e+00,1.087500e+03,8.566700e+02,0
5.882400e-01,7.588400e-01,-1.969300e-01,1.281600e-01,29,69,1.116400e+01,2.950000e+00,1.092500e+03,8.474100e+02,0
5.696900e-01,3.007200e-01,-1.686000e-01,1.281600e-01,30,69,1.093000e+01,2.950000e+00,1.913900e+03,1834,0
5.647800e-01,4.567100e-01,-1.782400e-01,1.281600e-01,31,69,1.061800e+01,2.950000e+00,1.381700e+03,1.218300e+03,0
-1.925100e+00,4.732600e+00,-4.426600e-01,-1.602100e+00,148,15,1.022700e+01,2.950000e+00,4.116200e+02,4.616900e+02,1
-1.857500e+00,4.801400e+00,-4.469200e-01,-1.602100e+00,149,15,9.923700e+00,2.950000e+00,4.245300e+02,4.608500e+02,1
-1.650100e+00,3.528300e+00,-3.681900e-01,-1.538000e+00,113,17,1.029500e+01,2.950000e+00,3.638400e+02,4.833100e+02,0
-1.695700e+00,3.554900e+00,-3.698300e-01,-1.538000e+00,114,17,1.051400e+01,2.950000e+00,3.582700e+02,4.826200e+02,0
-1.558500e+00,3.580500e+00,-3.714200e-01,-1.441800e+00,113,20,1.071200e+01,2.950000e+00,3.847900e+02,4.822000e+02,0
-1.634000e+00,3.583900e+00,-3.716300e-01,-1.441800e+00,114,20,1.073200e+01,2.950000e+00,3.718200e+02,4.820200e+02,0
-2.768800e+00,3.052200e+00,-3.387500e-01,-1.441800e+00,119,20,1.003000e+01,2.950000e+00,8.502700e+01,4.946300e+02,0
-2.792200e+00,3.078100e+00,-3.403500e-01,-1.441800e+00,120,20,1.013900e+01,2.950000e+00,8.545400e+01,4.938000e+02,0
-1.619600e+00,3.550100e+00,-3.695400e-01,-1.377800e+00,113,22,1.049300e+01,2.950000e+00,3.712900e+02,4.828300e+02,0
-1.695700e+00,3.545800e+00,-3.692700e-01,-1.377800e+00,114,22,1.060300e+01,2.950000e+00,3.574100e+02,4.828300e+02,0
-1.741800e+00,3.561800e+00,-3.702600e-01,-1.377800e+00,115,22,1.009500e+01,2.950000e+00,3.508000e+02,4.824000e+02,0
-1.978100e-01,7.632900e-01,-1.972000e-01,-1.345700e+00,26,23,9.665400e+00,2.950000e+00,3.565500e+02,8.256100e+02,0
