0,0,-1.500000e-01,0,1.678100e+01
-7.202900e-02,6.812600e-02,-1.470900e-01,0,1.533800e+01
-1.364200e-02,1.276600e-01,-1.445400e-01,0,1.439900e+01
-3.274100e-03,1.335500e-01,-1.442900e-01,0,1.363700e+01
1.527900e-02,1.798600e-01,-1.423100e-01,0,1.291900e+01
2.592000e-01,8.150900e-02,-1.465200e-01,0,1.384400e+01
5.746000e-01,7.025500e-01,-1.199700e-01,0,1.509200e+01
5.967000e-01,7.297300e-01,-1.188100e-01,0,1.550300e+01
6.264400e-01,7.504500e-01,-1.179200e-01,0,1.484000e+01
6.962800e-01,6.897600e-01,-1.205200e-01,0,1.366800e+01
-9.369300e-01,7.053000e-01,-1.198500e-01,0,1.200100e+01
-9.167400e-01,6.802700e-01,-1.209200e-01,0,1.388500e+01
-9.232800e-01,6.557500e-01,-1.219700e-01,0,1.426500e+01
-9.388400e-01,6.063000e-01,-1.240800e-01,0,1.326500e+01
-1.005700e+00,7.819500e-01,-1.165800e-01,0,1.194900e+01
-1.010900e+00,7.987500e-01,-1.158600e-01,0,1.200200e+01
-1.025900e+00,8.190200e-01,-1.149900e-01,0,1.073500e+01
0,0,-1.500000e-01,3.204100e-02,1.576900e+01
-7.202900e-02,6.972500e-02,-1.470200e-01,3.204100e-02,1.432700e+01
-1.364200e-02,1.300500e-01,-1.444400e-01,3.204100e-02,1.336500e+01
-1.637000e-03,1.396500e-01,-1.440300e-01,3.204100e-02,1.266000e+01
1.527900e-02,1.836700e-01,-1.421500e-01,3.204100e-02,1.197000e+01
4.802000e-01,5.241600e-01,-1.276000e-01,3.204100e-02,1.157300e+01
5.083000e-01,5.423900e-01,-1.268200e-01,3.204100e-02,1.204800e+01
5.369500e-01,5.864400e-01,-1.249300e-01,3.204100e-02,1.194100e+01
2.592000e-01,2.440500e-01,-1.395700e-01,3.204100e-02,1.294000e+01
5.816900e-01,6.923500e-01,-1.204100e-01,3.204100e-02,1.414600e+01
6.114300e-01,7.154000e-01,-1.194200e-01,3.204100e-02,1.431900e+01
3.437800e-01,4.347800e-01,-1.314200e-01,3.204100e-02,1.414700e+01
4.668300e-01,7.258100e-01,-1.189800e-01,3.204100e-02,1.351600e+01
5.647800e-01,7.806800e-01,-1.166300e-01,3.204100e-02,1.312200e+01
-8.627100e-01,7.808600e-01,-1.166200e-01,3.204100e-02,1.229700e+01
-8.976400e-01,7.455400e-01,-1.181300e-01,3.204100e-02,1.390900e+01
-9.232800e-01,7.528500e-01,-1.178200e-01,3.204100e-02,1.421500e+01
-9.590300e-01,7.491300e-01,-1.179800e-01,3.204100e-02,1.326400e+01
-9.789400e-01,8.044500e-01,-1.156100e-01,3.204100e-02,1.093000e+01
-9.713000e-01,8.543100e-01,-1.134800e-01,3.204100e-02,1.001100e+01
0,0,-1.500000e-01,6.408200e-02,1.077400e+01
-6.548100e-02,3.415500e-03,-1.498500e-01,6.408200e-02,9.452100e+00
3.680600e-01,3.250700e-01,-1.361100e-01,6.408200e-02,9.455500e+00
3.874300e-01,3.878500e-01,-1.334200e-01,6.408200e-02,1.039900e+01
4.182600e-01,4.666300e-01,-1.300500e-01,6.408200e-02,1.048300e+01
4.501800e-01,4.784800e-01,-1.295500e-01,6.408200e-02,1.008600e+01
4.957500e-01,3.361600e-01,-1.356300e-01,6.408200e-02,1.120800e+01
5.369500e-01,2.813000e-01,-1.379800e-01,6.408200e-02,1.075500e+01
5.661400e-01,6.234500e-01,-1.233500e-01,6.408200e-02,1.045500e+01
2.553800e-01,2.878300e-01,-1.377000e-01,6.408200e-02,1.088000e+01
5.451300e-01,7.643800e-01,-1.173300e-01,6.408200e-02,1.152700e+01
5.118400e-01,7.956100e-01,-1.159900e-01,6.408200e-02,1.207500e+01
5.301200e-01,8.079200e-01,-1.154700e-01,6.408200e-02,1.212700e+01
-8.348900e-01,8.262200e-01,-1.146800e-01,6.408200e-02,1.250500e+01
-8.785400e-01,8.309600e-01,-1.144800e-01,6.408200e-02,1.394000e+01
-9.134600e-01,8.151300e-01,-1.151600e-01,6.408200e-02,1.442300e+01
-9.489300e-01,7.909500e-01,-1.161900e-01,6.408200e-02,1.387600e+01
-9.849500e-01,7.332000e-01,-1.186600e-01,6.408200e-02,1.206300e+01
0,0,-1.500000e-01,9.612300e-02,9.440100e+00
-7.421200e-02,5.031100e-01,-1.285000e-01,9.612300e-02,9.349800e+00
3.290400e-01,4.497500e-01,-1.307800e-01,9.612300e-02,9.551000e+00
3.576900e-01,3.973900e-01,-1.330100e-01,9.612300e-02,1.016000e+01
3.874300e-01,3.991000e-01,-1.329400e-01,9.612300e-02,1.056800e+01
4.239900e-01,4.295200e-01,-1.316400e-01,9.612300e-02,9.863200e+00
4.321800e-01,4.597400e-01,-1.303500e-01,9.612300e-02,1.001100e+01
4.643700e-01,4.529700e-01,-1.306400e-01,9.612300e-02,1.131700e+01
4.845600e-01,4.242700e-01,-1.318700e-01,9.612300e-02,1.141200e+01
5.462200e-01,7.111400e-01,-1.196000e-01,9.612300e-02,1.144600e+01
5.451300e-01,7.223900e-01,-1.191200e-01,9.612300e-02,1.329200e+01
5.576800e-01,7.415600e-01,-1.183000e-01,9.612300e-02,1.413000e+01
5.696900e-01,7.711700e-01,-1.170400e-01,9.612300e-02,1.403800e+01
5.893300e-01,8.140000e-01,-1.152100e-01,9.612300e-02,1.297100e+01
-8.163300e-01,3.321500e-01,-1.358000e-01,9.612300e-02,1.181900e+01
-8.594400e-01,8.651600e-01,-1.130200e-01,9.612300e-02,1.282000e+01
-9.036400e-01,8.321100e-01,-1.144300e-01,9.612300e-02,1.344400e+01
-9.489300e-01,7.580800e-01,-1.176000e-01,9.612300e-02,1.304200e+01
-9.953100e-01,5.644500e-01,-1.258700e-01,9.612300e-02,1.153800e+01
3.628700e-01,4.434900e-01,-1.310400e-01,1.281600e-01,9.634600e+00
3.983400e-01,4.446700e-01,-1.309900e-01,1.281600e-01,1.009300e+01
4.354500e-01,4.469000e-01,-1.309000e-01,1.281600e-01,9.871600e+00
4.862000e-01,4.670900e-01,-1.300300e-01,1.281600e-01,1.021700e+01
4.894700e-01,4.660800e-01,-1.300800e-01,1.281600e-01,1.129800e+01
5.042100e-01,4.601500e-01,-1.303300e-01,1.281600e-01,1.150400e+01
5.183900e-01,4.415300e-01,-1.311300e-01,1.281600e-01,1.092900e+01
5.320300e-01,6.752000e-01,-1.211400e-01,1.281600e-01,1.101600e+01
5.451300e-01,7.010000e-01,-1.200400e-01,1.281600e-01,1.273700e+01
5.576800e-01,7.169000e-01,-1.193600e-01,1.281600e-01,1.354300e+01
5.855100e-01,7.303500e-01,-1.187800e-01,1.281600e-01,1.340300e+01
6.138900e-01,7.583700e-01,-1.175800e-01,1.281600e-01,1.225400e+01
-8.163300e-01,6.609800e-01,-1.217500e-01,1.281600e-01,1.022400e+01
-8.498900e-01,6.331000e-01,-1.229400e-01,1.281600e-01,1.135000e+01
-8.840000e-01,6.263500e-01,-1.232300e-01,1.281600e-01,1.144700e+01
-9.186500e-01,6.735700e-01,-1.212100e-01,1.281600e-01,1.016200e+01
3.585100e-01,1.686500e-01,-1.427900e-01,1.602100e-01,9.722300e+00
3.732400e-01,2.703300e-01,-1.384500e-01,1.602100e-01,9.617200e+00
4.038000e-01,4.778000e-01,-1.295800e-01,1.602100e-01,9.627700e+00
4.354500e-01,4.826200e-01,-1.293700e-01,1.602100e-01,9.747700e+00
4.862000e-01,4.614500e-01,-1.302800e-01,1.602100e-01,1.007400e+01
4.894700e-01,4.141400e-01,-1.323000e-01,1.602100e-01,1.057500e+01
4.976600e-01,4.220900e-01,-1.319600e-01,1.602100e-01,1.103100e+01
5.115700e-01,4.739200e-01,-1.297400e-01,1.602100e-01,1.087900e+01
5.249400e-01,5.103200e-01,-1.281900e-01,1.602100e-01,1.032500e+01
5.598600e-01,6.619100e-01,-1.217100e-01,1.602100e-01,1.111700e+01
5.882400e-01,7.101700e-01,-1.196400e-01,1.602100e-01,1.155100e+01
6.013400e-01,7.475600e-01,-1.180500e-01,1.602100e-01,1.142400e+01
-8.689900e-01,8.105800e-01,-1.153500e-01,1.602100e-01,1.084100e+01
-8.938200e-01,7.928000e-01,-1.161100e-01,1.602100e-01,1.114000e+01
-9.186500e-01,8.160900e-01,-1.151200e-01,1.602100e-01,1.034800e+01
-1.527900e+00,2.302600e+00,-5.157700e-02,-1.185500e+00,1.074600e+01
-1.502800e+00,2.392600e+00,-4.773200e-02,-1.185500e+00,1.103900e+01
-1.521300e+00,2.426100e+00,-4.630000e-02,-1.185500e+00,1.044300e+01
-8.709000e-01,1.110900e+00,-1.025200e-01,-1.153500e+00,1.037400e+01
-9.151000e-01,1.130000e+00,-1.017000e-01,-1.153500e+00,1.063000e+01
-1.480700e+00,2.409700e+00,-4.700000e-02,-1.153500e+00,1.044400e+01
-1.499000e+00,2.439600e+00,-4.572200e-02,-1.153500e+00,1.022100e+01
-8.938200e-01,1.140400e+00,-1.012600e-01,-1.121400e+00,1.110600e+01
-9.268300e-01,1.157000e+00,-1.005400e-01,-1.121400e+00,1.160900e+01
-9.603900e-01,1.170700e+00,-9.996100e-02,-1.121400e+00,1.115300e+01
-1.502800e+00,2.374800e+00,-4.849200e-02,-1.121400e+00,1.048200e+01
-1.543700e+00,2.401300e+00,-4.735800e-02,-1.121400e+00,1.036200e+01
-8.938200e-01,1.156300e+00,-1.005800e-01,-1.089400e+00,1.084500e+01
-9.385600e-01,1.148400e+00,-1.009100e-01,-1.089400e+00,1.161800e+01
-9.603900e-01,1.161600e+00,-1.003500e-01,-1.089400e+00,1.134400e+01
-9.699400e-01,1.174400e+00,-9.980000e-02,-1.089400e+00,9.906000e+00
-1.484200e+00,2.334200e+00,-5.022900e-02,-1.089400e+00,1.043200e+01
-1.524900e+00,2.373100e+00,-4.856600e-02,-1.089400e+00,1.086100e+01
-1.588500e+00,2.382500e+00,-4.816300e-02,-1.089400e+00,1.034800e+01
-9.167400e-01,1.133200e+00,-1.015600e-01,-1.057400e+00,1.129100e+01
-9.503000e-01,1.134000e+00,-1.015300e-01,-1.057400e+00,1.173500e+01
-9.964100e-01,1.120600e+00,-1.021000e-01,-1.057400e+00,1.116700e+01
-1.506100e+00,2.291300e+00,-5.206300e-02,-1.057400e+00,1.004500e+01
-1.569100e+00,2.328100e+00,-5.048600e-02,-1.057400e+00,1.027300e+01
-9.061000e-01,1.108300e+00,-1.026300e-01,-1.025300e+00,9.887000e+00
-9.052800e-01,1.145000e+00,-1.010600e-01,-1.025300e+00,1.122100e+01
-9.385600e-01,1.152500e+00,-1.007400e-01,-1.025300e+00,1.141900e+01
-9.603900e-01,1.171000e+00,-9.994500e-02,-1.025300e+00,1.029500e+01
-9.167400e-01,1.119100e+00,-1.021700e-01,-9.932700e-01,1.125100e+01
-9.620300e-01,1.106900e+00,-1.026900e-01,-9.932700e-01,1.165700e+01
-1.008400e+00,1.094500e+00,-1.032200e-01,-9.932700e-01,1.093800e+01
-6.089800e-01,2.436100e+00,-4.587000e-02,-9.932700e-01,1.072300e+01
-6.572700e-01,2.462900e+00,-4.472500e-02,-9.932700e-01,1.113300e+01
-6.864600e-01,2.489400e+00,-4.359200e-02,-9.932700e-01,1.049400e+01
-9.282000e-01,1.081800e+00,-1.037600e-01,-9.612300e-01,1.112700e+01
-9.737600e-01,1.078900e+00,-1.038900e-01,-9.612300e-01,1.155000e+01
-1.008400e+00,1.089900e+00,-1.034100e-01,-9.612300e-01,1.084700e+01
-1.008400e+00,9.589600e-01,-1.090100e-01,-9.291900e-01,1.076500e+01
-1.032400e+00,1.006000e+00,-1.070000e-01,-9.291900e-01,1.114600e+01
-1.068400e+00,1.041000e+00,-1.055100e-01,-9.291900e-01,1.046700e+01
-7.170200e-01,2.446100e+00,-4.544400e-02,-9.291900e-01,1.022500e+01
4.297200e-01,4.522700e-01,-1.306700e-01,-6.728600e-01,9.621600e+00
4.649200e-01,5.378600e-01,-1.270100e-01,-6.728600e-01,9.517900e+00
5.320300e-01,5.946800e-01,-1.245800e-01,-6.728600e-01,1.054000e+01
5.675000e-01,6.372900e-01,-1.227600e-01,-6.728600e-01,1.083500e+01
6.040600e-01,6.827600e-01,-1.208200e-01,-6.728600e-01,1.011700e+01
5.222100e-01,5.505600e-01,-1.264700e-01,-5.767400e-01,9.631900e+00
4.842900e-01,5.174500e-01,-1.278800e-01,-5.767400e-01,1.028000e+01
5.462200e-01,6.243600e-01,-1.233100e-01,-5.767400e-01,1.065900e+01
5.819600e-01,6.784800e-01,-1.210000e-01,-5.767400e-01,1.002700e+01
-1.204900e+00,2.970200e+00,-2.304100e-02,-5.767400e-01,1.077000e+01
-1.192600e+00,3.018900e+00,-2.096000e-02,-5.767400e-01,1.187300e+01
-1.231000e+00,3.041400e+00,-2.000000e-02,-5.767400e-01,1.199600e+01
-1.270100e+00,3.062100e+00,-1.911300e-02,-5.767400e-01,1.138100e+01
-1.309600e+00,3.085700e+00,-1.810400e-02,-5.767400e-01,1.026200e+01
5.042100e-01,4.854700e-01,-1.292500e-01,-5.447000e-01,9.814800e+00
4.894700e-01,4.684500e-01,-1.299800e-01,-5.447000e-01,9.630300e+00
5.042100e-01,5.280400e-01,-1.274300e-01,-5.447000e-01,9.829600e+00
5.252100e-01,5.625100e-01,-1.259600e-01,-5.447000e-01,1.033500e+01
5.391300e-01,6.153600e-01,-1.237000e-01,-5.447000e-01,1.044400e+01
5.598600e-01,6.740600e-01,-1.211900e-01,-5.447000e-01,9.975200e+00
-1.204900e+00,2.971500e+00,-2.298800e-02,-5.447000e-01,1.101300e+01
-1.218000e+00,3.010200e+00,-2.133200e-02,-5.447000e-01,1.204100e+01
-1.231000e+00,3.042900e+00,-1.993700e-02,-5.447000e-01,1.210300e+01
-1.270100e+00,3.062400e+00,-1.910300e-02,-5.447000e-01,1.130400e+01
0,0,-1.500000e-01,-3.204100e-01,9.243900e+00
2.829300e-01,3.554300e-01,-1.348100e-01,-3.204100e-01,9.297800e+00
3.044900e-01,4.018900e-01,-1.328200e-01,-3.204100e-01,9.597900e+00
