0,0,-1.500000e-01,0,1,65,1.678900e+01,-8.000000e-02,2167,-3.612800e+03,0
-7.202900e-02,6.831300e-02,-1.498900e-01,0,5,65,1.533500e+01,-8.000000e-02,51047,-95233,0
-1.364200e-02,1.283400e-01,-1.497800e-01,0,6,65,1.443400e+01,-8.000000e-02,-1.440800e+03,5691,0
-3.274100e-03,1.311100e-01,-1.497800e-01,0,7,65,1.363500e+01,-8.000000e-02,-1.236300e+03,5.466200e+03,0
1.336900e-02,1.726100e-01,-1.497100e-01,0,8,65,1.298500e+01,-8.000000e-02,-3.258000e+02,3.341300e+03,0
2.592000e-01,1.384800e-01,-1.497700e-01,0,26,65,1.352100e+01,-8.000000e-02,1.686800e+03,5.595800e+03,0
5.604100e-01,7.141100e-01,-1.488000e-01,0,27,65,1.493000e+01,-8.000000e-02,1.090300e+03,8.328600e+02,0
5.746000e-01,7.407400e-01,-1.487600e-01,0,28,65,1.558400e+01,-8.000000e-02,1.088100e+03,8.138100e+02,0
6.035200e-01,7.603800e-01,-1.487300e-01,0,29,65,1.547100e+01,-8.000000e-02,1.104600e+03,8.011300e+02,0
5.459500e-01,8.036500e-01,-1.486500e-01,0,30,65,1.440000e+01,-8.000000e-02,1.027200e+03,7.731300e+02,0
5.156600e-01,8.208300e-01,-1.486200e-01,0,31,65,1.395500e+01,-8.000000e-02,9.925200e+02,7.628300e+02,0
5.666900e-01,8.610000e-01,-1.485600e-01,0,32,65,1.260000e+01,-8.000000e-02,1.019700e+03,7.427300e+02,0
-7.699500e-01,6.399000e-01,-1.489300e-01,0,35,65,1.200700e+01,-8.000000e-02,-3.155300e+02,8.555700e+02,0
-1.021800e+00,6.226500e-01,-1.489600e-01,0,36,65,1.280100e+01,-8.000000e-02,-6.047900e+02,8.628700e+02,0
-9.822200e-01,5.529800e-01,-1.490700e-01,0,37,65,1.290800e+01,-8.000000e-02,-7.357700e+02,9.325300e+02,0
-9.489300e-01,2.465400e-01,-1.495900e-01,0,38,65,1.215000e+01,-8.000000e-02,-2.782300e+03,1.792700e+03,0
-1.005700e+00,7.800400e-01,-1.486900e-01,0,39,65,1.244600e+01,-8.000000e-02,-3.157800e+02,7.564400e+02,0
-1.021500e+00,8.114100e-01,-1.486400e-01,0,40,65,1.198100e+01,-8.000000e-02,-2.870800e+02,7.400700e+02,0
-1.025900e+00,8.759300e-01,-1.485300e-01,0,41,65,1.066500e+01,-8.000000e-02,-2.145900e+02,7.107400e+02,0
0,0,-1.500000e-01,3.204100e-02,1,66,1.578600e+01,-8.000000e-02,2167,-3.612800e+03,0
-7.202900e-02,6.900300e-02,-1.498800e-01,3.204100e-02,5,66,1.431400e+01,-8.000000e-02,65659,-122970,0
-1.364200e-02,1.299800e-01,-1.497800e-01,3.204100e-02,6,66,1.340800e+01,-8.000000e-02,-1.378900e+03,5.536400e+03,0
-3.274100e-03,1.328500e-01,-1.497800e-01,3.204100e-02,7,66,1.261000e+01,-8.000000e-02,-1.179500e+03,5.315900e+03,0
1.336900e-02,1.758700e-01,-1.497100e-01,3.204100e-02,8,66,1.192200e+01,-8.000000e-02,-2.931000e+02,3.245600e+03,0
2.592000e-01,1.745900e-01,-1.497100e-01,3.204100e-02,26,66,1.243600e+01,-8.000000e-02,1.297500e+03,3.544100e+03,0
5.604100e-01,7.130300e-01,-1.488100e-01,3.204100e-02,27,66,1.377800e+01,-8.000000e-02,1091,8.336800e+02,0
5.746000e-01,7.331600e-01,-1.487700e-01,3.204100e-02,28,66,1.442200e+01,-8.000000e-02,1.092800e+03,8.191700e+02,0
5.806000e-01,7.556700e-01,-1.487300e-01,3.204100e-02,29,66,1.432400e+01,-8.000000e-02,1.085100e+03,8.037400e+02,0
4.430900e-01,7.127700e-01,-1.488100e-01,3.204100e-02,30,66,1.401400e+01,-8.000000e-02,9.694000e+02,8.308200e+02,0
4.747400e-01,7.730500e-01,-1.487000e-01,3.204100e-02,31,66,1.332300e+01,-8.000000e-02,9.748500e+02,7.901100e+02,0
5.836000e-01,8.735000e-01,-1.485400e-01,3.204100e-02,32,66,1.180900e+01,-8.000000e-02,1.028400e+03,7.369000e+02,0
-7.421200e-01,3.239800e-01,-1.494600e-01,3.204100e-02,35,66,1.077700e+01,-8.000000e-02,-1.413800e+03,1.425700e+03,0
-8.883600e-01,6.305600e-01,-1.489400e-01,3.204100e-02,38,66,1.187800e+01,-8.000000e-02,-4.528600e+02,8.600200e+02,0
-9.745800e-01,7.710900e-01,-1.487100e-01,3.204100e-02,39,66,1.149000e+01,-8.000000e-02,-3.025600e+02,7.618700e+02,0
-9.895800e-01,8.146100e-01,-1.486400e-01,3.204100e-02,40,66,1.097000e+01,-8.000000e-02,-2.582000e+02,7.390400e+02,0
-9.603900e-01,8.351800e-01,-1.486000e-01,3.204100e-02,41,66,1.032100e+01,-8.000000e-02,-2.113800e+02,7.297200e+02,0
