0,0,-1.500000e-01,0,1.678800e+01
-4.092600e-02,2.198500e-02,-1.499600e-01,0,1.619200e+01
-7.312100e-02,6.610800e-02,-1.498900e-01,0,1.532400e+01
-1.091400e-02,1.354700e-01,-1.497700e-01,0,1.451700e+01
-4.911100e-03,1.364900e-01,-1.497700e-01,0,1.363700e+01
9.549300e-03,1.760200e-01,-1.497100e-01,0,1.304500e+01
5.525000e-01,6.549200e-01,-1.489000e-01,0,1.420900e+01
5.533200e-01,7.189600e-01,-1.488000e-01,0,1.593800e+01
5.598600e-01,7.419100e-01,-1.487600e-01,0,1.668300e+01
5.806000e-01,7.530500e-01,-1.487400e-01,0,1.649300e+01
6.013400e-01,7.776600e-01,-1.487000e-01,0,1.526500e+01
5.729600e-01,8.214800e-01,-1.486200e-01,0,1.305800e+01
6.032500e-01,7.705200e-01,-1.487100e-01,0,1.136700e+01
6.586300e-01,7.444400e-01,-1.487500e-01,0,1.146100e+01
-9.453800e-01,5.476700e-01,-1.490800e-01,0,1.281000e+01
-9.134600e-01,3.076200e-01,-1.494800e-01,0,1.347400e+01
-9.489300e-01,3.633000e-01,-1.493900e-01,0,1.266000e+01
-1.005700e+00,8.102800e-01,-1.486400e-01,0,1.260600e+01
-1.042800e+00,7.366600e-01,-1.487700e-01,0,1.187200e+01
-1.124100e+00,4.559500e-01,-1.492400e-01,0,1.001300e+01
0,0,-1.500000e-01,3.204100e-02,1.578300e+01
-4.092600e-02,2.619700e-02,-1.499600e-01,3.204100e-02,1.518400e+01
-7.312100e-02,6.757300e-02,-1.498900e-01,3.204100e-02,1.430700e+01
-1.227800e-02,1.350900e-01,-1.497700e-01,3.204100e-02,1.350200e+01
-4.911100e-03,1.391700e-01,-1.497700e-01,3.204100e-02,1.260500e+01
9.549300e-03,1.820900e-01,-1.496900e-01,3.204100e-02,1.200500e+01
5.456800e-01,6.537500e-01,-1.489000e-01,3.204100e-02,1.315300e+01
5.533200e-01,7.196700e-01,-1.487900e-01,3.204100e-02,1.484200e+01
5.598600e-01,7.448100e-01,-1.487500e-01,3.204100e-02,1.555800e+01
5.882400e-01,7.515000e-01,-1.487400e-01,3.204100e-02,1.536200e+01
6.409000e-01,7.620700e-01,-1.487200e-01,3.204100e-02,1.408700e+01
4.010700e-01,4.733900e-01,-1.492100e-01,3.204100e-02,1.218700e+01
5.751400e-01,8.724000e-01,-1.485400e-01,3.204100e-02,1.070400e+01
-8.689900e-01,6.343300e-01,-1.489400e-01,3.204100e-02,1.263300e+01
-8.840000e-01,4.959000e-01,-1.491700e-01,3.204100e-02,1.314700e+01
-1.016000e+00,8.266500e-01,-1.486100e-01,3.204100e-02,1.155400e+01
-1.053400e+00,6.907100e-01,-1.488400e-01,3.204100e-02,1.086700e+01
0,0,-1.500000e-01,6.408200e-02,1.059900e+01
